,Target,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,On_book_cat,Important_client_score,Avg_Trans_Amt,Customer_Age_Category,Days_Inactive_Last_Year,RecencyScore,Affluent_criteria,Budget_criteria,Young_prof_criteria,High_net_worth_individual,Product_by_Year,Marital_Status,Total_Amt_Increased,Has_debt,MonetaryScore,FrequencyScore,Age_&_Marital,Gender_&_Age,Card_&_Age,Gender_&_Frequency,Gender_&_Monetary,Total_Ct_Increased,Ct_vs_Amt,Family_criteria,Credit_builder_criteria,Digital_criteria,Rewards_maximizer,May_marry,Gender
7293,0.0,47.0,3.0,2,3,0.0,36.0,3.0,1.0,2.0,7421.0,0.0,7421.0,0.708,4353.0,75.0,0.786,0.0,2.0,9.0,58.04,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,Single,0,0,4,4,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_4,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
7294,0.0,44.0,4.0,3,0,0.0,33.0,3.0,2.0,2.0,4606.0,1556.0,3050.0,0.676,4363.0,78.0,0.66,0.338,1.0,8.25,55.93589743589744,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0909090909090908,Single,0,1,4,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
7295,0.0,32.0,0.0,1,3,0.0,25.0,5.0,3.0,1.0,12268.0,1165.0,11103.0,0.832,4905.0,82.0,0.822,0.095,1.0,10.416666666666668,59.81707317073171,0.0,90.0,3.0,0.0,0.0,0.0,0.0,2.4,Divorced,0,1,4,4,Young_Divorced,F_Young,Blue_Young,F_4,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
7296,0.0,50.0,2.0,4,3,0.0,42.0,6.0,1.0,1.0,9873.0,1276.0,8597.0,0.791,4613.0,82.0,0.745,0.129,2.0,21.0,56.25609756097561,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.7142857142857142,Married,0,1,4,4,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_4,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
7297,0.0,46.0,3.0,3,0,0.0,38.0,5.0,1.0,3.0,1555.0,1366.0,189.0,0.704,5490.0,86.0,0.755,0.878,2.0,15.833333333333332,63.83720930232558,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.5789473684210527,Single,0,1,5,5,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_5,F_5,0,Dec_ct_dec_amt,0,1,0,0,0,0
7298,1.0,52.0,2.0,3,0,0.0,36.0,5.0,3.0,4.0,2160.0,0.0,2160.0,0.645,2360.0,56.0,0.647,0.0,2.0,15.0,42.142857142857146,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,Married,0,0,2,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,0,1,0,0,0,0
7299,0.0,38.0,0.0,3,2,0.0,26.0,5.0,2.0,1.0,3809.0,1521.0,2288.0,0.692,4666.0,69.0,0.865,0.399,1.0,10.833333333333332,67.6231884057971,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.307692307692308,Married,0,1,4,3,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_3,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
7300,0.0,44.0,3.0,1,0,0.0,33.0,3.0,3.0,3.0,5362.0,1984.0,3378.0,0.664,3851.0,87.0,0.642,0.37,1.0,8.25,44.264367816091955,1.0,90.0,3.0,0.0,1.0,0.0,0.0,1.0909090909090908,Single,0,1,3,5,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_5,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
7301,0.0,43.0,1.0,3,0,0.0,32.0,4.0,4.0,3.0,1834.0,1416.0,418.0,0.868,5653.0,79.0,0.927,0.772,1.0,10.666666666666666,71.55696202531645,1.0,120.0,2.0,0.0,0.0,0.0,0.0,1.5,Unknown,0,1,5,4,Middle_Aged_Unknown,F_Middle_Aged,Blue_Middle_Aged,F_4,F_5,0,Dec_ct_dec_amt,0,1,0,0,0,0
7302,0.0,52.0,3.0,3,0,0.0,47.0,4.0,4.0,2.0,2577.0,879.0,1698.0,0.74,5021.0,75.0,0.744,0.341,2.0,15.666666666666666,66.94666666666667,1.0,120.0,2.0,0.0,0.0,0.0,0.0,1.021276595744681,Married,0,1,5,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_5,0,Dec_ct_dec_amt,1,0,0,0,0,0
7303,0.0,47.0,5.0,3,2,0.0,36.0,6.0,3.0,2.0,2721.0,1264.0,1457.0,0.796,4557.0,71.0,0.972,0.465,2.0,18.0,64.1830985915493,1.0,90.0,3.0,0.0,0.0,0.0,0.0,2.0,Single,0,1,4,3,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_3,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
7304,0.0,50.0,3.0,3,0,0.0,40.0,3.0,2.0,2.0,2925.0,2065.0,860.0,0.692,3913.0,47.0,1.474,0.706,2.0,10.0,83.25531914893617,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.8999999999999999,Married,0,1,3,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_3,1,Inc_ct_dec_amt,1,0,0,0,0,0
7305,1.0,44.0,5.0,3,0,0.0,39.0,6.0,3.0,2.0,1545.0,0.0,1545.0,0.749,2646.0,39.0,0.444,0.0,2.0,19.5,67.84615384615384,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.8461538461538463,Unknown,0,0,2,1,Middle_Aged_Unknown,F_Middle_Aged,Blue_Middle_Aged,F_1,F_2,0,Dec_ct_dec_amt,1,1,0,0,0,0
7306,1.0,49.0,2.0,3,0,0.0,39.0,3.0,3.0,1.0,2212.0,0.0,2212.0,0.942,2394.0,55.0,0.897,0.0,2.0,9.75,43.527272727272724,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.9230769230769231,Married,0,0,2,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,0,1,0,0,0,0
7307,0.0,46.0,2.0,1,4,0.0,36.0,3.0,1.0,3.0,13001.0,1482.0,11519.0,0.552,3671.0,55.0,0.528,0.114,2.0,9.0,66.74545454545455,1.0,30.0,5.0,1.0,0.0,0.0,0.0,1.0,Single,0,1,3,2,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_2,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
7308,1.0,36.0,3.0,0,0,0.0,22.0,3.0,3.0,1.0,2784.0,2378.0,406.0,0.525,2021.0,57.0,0.676,0.854,0.0,5.5,35.45614035087719,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.6363636363636365,Single,0,1,2,2,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
7309,1.0,50.0,1.0,4,2,0.0,36.0,4.0,3.0,2.0,2317.0,0.0,2317.0,0.734,2214.0,41.0,0.519,0.0,2.0,12.0,54.0,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,Single,0,0,2,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_2,0,Dec_ct_dec_amt,0,1,0,0,0,1
7310,0.0,41.0,3.0,1,0,0.0,36.0,5.0,2.0,0.0,1867.0,970.0,897.0,0.828,4537.0,60.0,1.0,0.52,2.0,15.0,75.61666666666666,1.0,60.0,4.0,0.0,1.0,0.0,0.0,1.6666666666666667,Unknown,0,1,4,2,Middle_Aged_Unknown,F_Middle_Aged,Blue_Middle_Aged,F_2,F_4,1,Same_ct_dec_amt,1,1,1,0,0,0
7311,1.0,50.0,0.0,5,0,0.0,38.0,4.0,3.0,3.0,2595.0,2353.0,242.0,0.924,2526.0,41.0,0.577,0.907,2.0,12.666666666666666,61.609756097560975,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.2631578947368423,Single,0,1,2,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
7312,0.0,46.0,2.0,2,0,0.0,36.0,4.0,3.0,1.0,1438.3,0.0,1438.3,0.906,4311.0,77.0,0.833,0.0,2.0,12.0,55.98701298701299,1.0,90.0,3.0,0.0,1.0,0.0,0.0,1.3333333333333333,Divorced,0,0,4,4,Middle_Aged_Divorced,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7313,0.0,46.0,2.0,3,0,0.0,40.0,6.0,1.0,2.0,1696.0,1177.0,519.0,0.686,4410.0,84.0,0.826,0.694,2.0,20.0,52.5,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.7999999999999998,Married,0,1,4,5,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_5,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7314,1.0,46.0,1.0,3,1,0.0,24.0,3.0,3.0,2.0,2694.0,1576.0,1118.0,0.494,2041.0,57.0,0.9,0.585,1.0,6.0,35.80701754385965,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.5,Married,0,1,2,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
7315,1.0,51.0,4.0,1,0,0.0,41.0,3.0,3.0,4.0,2791.0,940.0,1851.0,0.813,2584.0,49.0,0.441,0.337,2.0,10.25,52.734693877551024,1.0,90.0,3.0,0.0,1.0,0.0,0.0,0.8780487804878049,Married,0,1,2,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,1,0,0,0,0,0
7316,0.0,51.0,1.0,3,1,0.0,36.0,3.0,3.0,1.0,2146.0,967.0,1179.0,0.569,4253.0,74.0,0.721,0.451,2.0,9.0,57.472972972972975,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0,Single,0,1,3,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
7317,1.0,61.0,0.0,0,3,0.0,43.0,3.0,3.0,5.0,1438.3,0.0,1438.3,0.7,1958.0,47.0,0.424,0.0,2.0,10.75,41.659574468085104,2.0,90.0,3.0,0.0,0.0,0.0,0.0,0.8372093023255813,Married,0,0,2,2,Senior_Married,M_Senior,Blue_Senior,M_2,M_2,0,Dec_ct_dec_amt,0,1,0,0,0,1
7318,0.0,38.0,2.0,2,0,0.0,36.0,6.0,1.0,2.0,1438.3,730.0,708.3,0.921,4583.0,67.0,0.914,0.508,2.0,18.0,68.40298507462687,1.0,30.0,5.0,0.0,0.0,0.0,0.0,2.0,Married,0,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7319,0.0,44.0,3.0,3,1,0.0,38.0,3.0,2.0,2.0,4269.0,1852.0,2417.0,0.682,4178.0,75.0,0.63,0.434,2.0,9.5,55.70666666666666,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.9473684210526316,Divorced,0,1,3,4,Middle_Aged_Divorced,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,1,0,0,0,0,0
7320,0.0,45.0,3.0,3,1,0.0,38.0,3.0,6.0,1.0,4195.0,2440.0,1755.0,0.889,4430.0,72.0,0.714,0.582,2.0,9.5,61.52777777777778,1.0,150.0,1.0,0.0,0.0,0.0,0.0,0.9473684210526316,Married,0,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,1,0,0,0,0,0
7321,0.0,48.0,1.0,2,0,0.0,38.0,5.0,2.0,2.0,1832.0,748.0,1084.0,0.879,4376.0,87.0,0.812,0.408,2.0,15.833333333333332,50.298850574712645,1.0,60.0,4.0,0.0,1.0,0.0,0.0,1.5789473684210527,Married,0,1,4,5,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_5,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7322,0.0,37.0,2.0,1,0,0.0,36.0,3.0,2.0,1.0,2588.0,1782.0,806.0,0.546,4159.0,83.0,0.766,0.689,2.0,9.0,50.10843373493976,1.0,60.0,4.0,0.0,1.0,0.0,0.0,1.0,Married,0,1,3,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
7323,0.0,63.0,0.0,2,0,0.0,36.0,6.0,1.0,1.0,4847.0,1856.0,2991.0,0.61,4712.0,76.0,0.81,0.383,2.0,18.0,62.0,2.0,30.0,5.0,0.0,0.0,0.0,0.0,2.0,Single,0,1,4,4,Senior_Single,F_Senior,Blue_Senior,F_4,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
7324,0.0,46.0,4.0,2,1,0.0,33.0,4.0,1.0,1.0,2423.0,429.0,1994.0,0.625,4717.0,80.0,0.739,0.177,1.0,11.0,58.9625,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.4545454545454546,Married,0,1,4,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,1,1,0,0,0,0
7325,0.0,50.0,0.0,0,1,0.0,41.0,6.0,2.0,3.0,7507.0,1697.0,5810.0,1.098,4651.0,71.0,1.029,0.226,2.0,20.5,65.50704225352112,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.7560975609756098,Single,1,1,4,3,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,1,Inc_ct_inc_amt,0,0,0,0,0,0
7326,0.0,51.0,2.0,2,4,0.0,43.0,5.0,2.0,3.0,5232.0,1923.0,3309.0,0.629,4976.0,93.0,0.661,0.368,2.0,17.916666666666668,53.505376344086024,1.0,60.0,4.0,1.0,0.0,0.0,0.0,1.3953488372093024,Married,0,1,5,5,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_5,M_5,0,Dec_ct_dec_amt,0,0,0,0,0,1
7327,0.0,43.0,3.0,0,1,0.0,32.0,5.0,1.0,1.0,1438.3,491.0,947.3,0.494,5016.0,86.0,0.593,0.341,1.0,13.333333333333332,58.325581395348834,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.875,Single,0,1,5,5,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_5,F_5,0,Dec_ct_dec_amt,0,1,0,0,0,0
7328,0.0,47.0,1.0,1,1,0.0,43.0,4.0,2.0,2.0,1828.0,1517.0,311.0,0.661,4542.0,82.0,0.577,0.83,2.0,14.333333333333334,55.390243902439025,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.1162790697674418,Married,0,1,4,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7329,0.0,49.0,5.0,3,0,0.0,43.0,4.0,3.0,2.0,2557.0,2351.0,206.0,0.807,4342.0,73.0,1.147,0.919,2.0,14.333333333333334,59.47945205479452,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.1162790697674418,Married,0,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,1,Inc_ct_dec_amt,1,0,0,0,0,0
7330,0.0,42.0,2.0,2,0,0.0,33.0,3.0,3.0,1.0,2283.0,1690.0,593.0,0.874,4377.0,64.0,0.488,0.74,1.0,8.25,68.390625,1.0,90.0,3.0,0.0,1.0,0.0,0.0,1.0909090909090908,Divorced,0,1,4,3,Middle_Aged_Divorced,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7331,0.0,35.0,4.0,1,0,0.0,25.0,5.0,2.0,3.0,2684.0,1658.0,1026.0,0.669,4657.0,76.0,1.0,0.618,1.0,10.416666666666668,61.276315789473685,0.0,60.0,4.0,0.0,1.0,0.0,0.0,2.4,Single,0,1,4,4,Young_Single,F_Young,Blue_Young,F_4,F_4,1,Same_ct_dec_amt,0,0,0,0,0,0
7332,0.0,38.0,1.0,3,2,0.0,31.0,3.0,1.0,3.0,7234.0,0.0,7234.0,0.899,5198.0,75.0,1.083,0.0,1.0,7.75,69.30666666666667,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.161290322580645,Married,0,0,5,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_5,1,Inc_ct_dec_amt,0,0,0,0,0,0
7333,0.0,37.0,2.0,2,1,0.0,26.0,3.0,2.0,3.0,1438.3,743.0,695.3,0.561,4730.0,80.0,0.778,0.517,1.0,6.5,59.125,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.3846153846153848,Single,0,1,4,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7334,0.0,42.0,3.0,3,0,0.0,37.0,4.0,2.0,1.0,2730.0,1303.0,1427.0,1.308,4750.0,76.0,0.9,0.477,2.0,12.333333333333334,62.5,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.2972972972972971,Married,1,1,4,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_inc_amt,1,0,0,0,0,0
7335,0.0,50.0,3.0,1,0,0.0,38.0,4.0,2.0,1.0,2808.0,1720.0,1088.0,0.836,5137.0,81.0,0.723,0.613,2.0,12.666666666666666,63.41975308641975,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.2631578947368423,Married,0,1,5,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_5,0,Dec_ct_dec_amt,1,0,0,0,0,0
7336,0.0,42.0,3.0,2,0,0.0,36.0,6.0,1.0,1.0,6275.0,0.0,6275.0,0.79,4308.0,75.0,0.786,0.0,2.0,18.0,57.44,1.0,30.0,5.0,0.0,0.0,0.0,0.0,2.0,Single,0,0,4,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
7337,0.0,43.0,4.0,2,1,0.0,39.0,4.0,1.0,3.0,1438.3,0.0,1438.3,0.68,4528.0,83.0,1.128,0.0,2.0,13.0,54.55421686746988,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.2307692307692308,Unknown,0,0,4,4,Middle_Aged_Unknown,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,1,Inc_ct_dec_amt,1,1,0,0,0,0
7338,1.0,44.0,4.0,3,3,0.0,36.0,4.0,2.0,2.0,10834.0,0.0,10834.0,0.522,2249.0,51.0,0.594,0.0,2.0,12.0,44.09803921568628,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,Single,0,0,2,2,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_2,M_2,0,Dec_ct_dec_amt,0,0,0,0,0,1
7339,0.0,44.0,1.0,2,0,0.0,33.0,5.0,1.0,3.0,1522.0,0.0,1522.0,0.783,4835.0,70.0,0.489,0.0,1.0,13.75,69.07142857142857,1.0,30.0,5.0,0.0,1.0,0.0,0.0,1.8181818181818181,Married,0,0,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7340,0.0,48.0,4.0,5,1,0.0,39.0,6.0,1.0,1.0,2845.0,919.0,1926.0,0.652,2635.0,43.0,1.263,0.323,2.0,19.5,61.27906976744186,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.8461538461538463,Single,0,1,2,2,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,1,Inc_ct_dec_amt,0,0,0,0,0,0
7341,0.0,41.0,2.0,3,1,0.0,36.0,6.0,2.0,3.0,2329.0,1271.0,1058.0,0.729,4382.0,70.0,0.667,0.546,2.0,18.0,62.6,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.0,Married,0,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7342,0.0,47.0,1.0,0,1,0.0,34.0,5.0,1.0,3.0,2099.0,1164.0,935.0,0.717,4471.0,80.0,0.667,0.555,1.0,14.166666666666668,55.8875,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.7647058823529411,Single,0,1,4,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7343,0.0,42.0,2.0,0,1,0.0,37.0,6.0,1.0,1.0,5099.0,958.0,4141.0,0.607,4025.0,73.0,0.521,0.188,2.0,18.5,55.136986301369866,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.9459459459459458,Married,0,1,3,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
7344,0.0,54.0,4.0,3,1,0.0,43.0,3.0,2.0,3.0,3805.0,821.0,2984.0,0.807,4326.0,67.0,0.811,0.216,2.0,10.75,64.56716417910448,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.8372093023255813,Married,0,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,1,0,0,0,0,0
7345,0.0,47.0,2.0,1,2,0.0,32.0,3.0,2.0,1.0,11438.0,0.0,11438.0,0.815,4346.0,90.0,0.915,0.0,1.0,8.0,48.28888888888889,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.125,Married,0,0,4,5,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_5,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
7346,0.0,43.0,3.0,3,1,0.0,33.0,4.0,3.0,3.0,2434.0,1169.0,1265.0,0.689,4739.0,76.0,0.81,0.48,1.0,11.0,62.35526315789474,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.4545454545454546,Single,0,1,4,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
7347,0.0,44.0,3.0,3,1,0.0,37.0,3.0,2.0,1.0,4703.0,1555.0,3148.0,0.932,4127.0,89.0,0.648,0.331,2.0,9.25,46.37078651685393,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.9729729729729729,Single,0,1,3,5,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_5,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
7348,0.0,44.0,5.0,1,1,0.0,36.0,4.0,3.0,2.0,5254.0,2507.0,2747.0,0.751,4501.0,64.0,0.641,0.477,2.0,12.0,70.328125,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,Married,0,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,1,0,0,0,0,0
7349,0.0,45.0,5.0,5,0,0.0,34.0,4.0,2.0,2.0,1438.3,491.0,947.3,0.708,4376.0,84.0,0.787,0.341,1.0,11.333333333333334,52.095238095238095,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.4117647058823528,Married,0,1,4,5,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_5,F_4,0,Dec_ct_dec_amt,1,1,0,0,0,0
7350,0.0,40.0,4.0,3,0,0.0,26.0,5.0,3.0,0.0,2206.0,1110.0,1096.0,0.746,5196.0,92.0,0.614,0.503,1.0,10.833333333333332,56.47826086956522,1.0,90.0,3.0,0.0,0.0,0.0,0.0,2.307692307692308,Single,0,1,5,5,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_5,F_5,0,Dec_ct_dec_amt,0,1,1,0,0,0
7351,0.0,50.0,2.0,2,1,0.0,37.0,6.0,2.0,1.0,3600.0,1904.0,1696.0,0.72,4946.0,75.0,0.531,0.529,2.0,18.5,65.94666666666667,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.9459459459459458,Married,0,1,5,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_5,0,Dec_ct_dec_amt,0,0,0,0,0,0
7352,0.0,46.0,2.0,1,2,0.0,42.0,3.0,3.0,2.0,7116.0,693.0,6423.0,0.759,4759.0,81.0,0.841,0.097,2.0,10.5,58.75308641975309,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.8571428571428571,Unknown,0,1,4,4,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_4,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
7353,0.0,37.0,3.0,2,0,0.0,28.0,4.0,2.0,1.0,1788.0,0.0,1788.0,1.001,3511.0,56.0,0.931,0.0,1.0,9.333333333333334,62.69642857142857,1.0,60.0,4.0,0.0,1.0,0.0,0.0,1.7142857142857142,Married,1,0,3,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_3,0,Dec_ct_inc_amt,1,1,0,0,0,0
7354,0.0,60.0,0.0,5,2,0.0,51.0,4.0,1.0,3.0,7508.0,2148.0,5360.0,0.89,4950.0,70.0,0.707,0.286,3.0,17.0,70.71428571428571,2.0,30.0,5.0,0.0,0.0,0.0,0.0,0.9411764705882353,Married,0,1,5,3,Senior_Married,F_Senior,Blue_Senior,F_3,F_5,0,Dec_ct_dec_amt,0,0,0,0,0,0
7355,1.0,39.0,5.0,2,1,0.0,31.0,3.0,3.0,5.0,3333.0,1867.0,1466.0,0.947,3348.0,50.0,0.282,0.56,1.0,7.75,66.96,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.161290322580645,Married,0,1,3,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_3,0,Dec_ct_dec_amt,1,0,0,0,0,0
7356,0.0,50.0,2.0,3,3,0.0,31.0,5.0,1.0,3.0,13745.0,0.0,13745.0,0.53,4432.0,61.0,0.605,0.0,1.0,12.916666666666668,72.65573770491804,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.9354838709677418,Married,0,0,4,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
7357,1.0,34.0,4.0,3,0,0.0,36.0,2.0,2.0,4.0,5021.0,2517.0,2504.0,0.587,2270.0,40.0,0.481,0.501,2.0,6.0,56.75,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.6666666666666666,Married,0,1,2,1,Young_Married,F_Young,Blue_Young,F_1,F_2,0,Dec_ct_dec_amt,1,0,0,0,0,0
7358,0.0,43.0,2.0,3,1,0.0,34.0,3.0,2.0,1.0,4396.0,0.0,4396.0,0.592,4771.0,78.0,1.053,0.0,1.0,8.5,61.166666666666664,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0588235294117647,Married,0,0,4,4,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_4,M_4,1,Inc_ct_dec_amt,0,0,0,0,0,1
